STATE,DAY_WEEK,LIGHT,WEATHER,ROAD_TYPE,VEHICLES,PERSONS,DRUNK_DRIVERS,FATALSUM
40,4,1,2,2,1,1,0,1
40,1,4,1,2,1,1,0,1
40,7,1,10,2,3,7,0,1
40,1,1,2,1,2,4,0,1
40,6,2,10,2,1,1,0,2
40,3,1,1,1,3,5,0,1
40,6,1,1,1,2,3,0,4
40,6,2,10,1,1,1,1,1
40,3,2,1,1,1,1,1,1
40,7,5,1,1,1,1,1,1
40,1,1,1,2,2,2,0,1
40,7,1,1,1,1,1,1,4
40,1,3,10,2,1,2,1,3
40,6,3,2,2,2,3,0,1
40,2,1,1,1,2,3,0,3
40,2,4,1,1,2,2,0,2
40,7,3,1,2,1,1,0,1
40,1,2,1,2,3,10,0,2
40,7,2,10,1,1,1,1,2
40,7,1,1,2,3,1,0,1
40,3,1,1,1,2,3,0,4
40,3,1,10,2,2,2,0,1
40,5,1,1,2,1,4,0,2
40,2,2,1,1,3,5,0,4
40,7,1,1,1,4,6,0,2
40,1,1,10,1,2,2,0,1
40,1,9,1,1,1,1,1,2
40,7,1,10,1,2,2,0,1
40,7,2,10,2,1,2,0,1
40,1,4,1,1,1,2,0,1
40,2,2,1,2,1,1,0,1
40,7,2,2,1,1,1,0,1
40,3,1,1,1,1,2,0,2
40,5,2,1,1,2,7,0,1
40,4,2,1,1,2,2,1,1
40,4,1,1,1,2,1,0,1
40,3,1,1,1,1,1,1,1
40,4,4,1,1,2,2,0,1
40,4,1,10,1,1,2,1,1
40,5,1,10,2,2,3,0,1
40,5,2,1,2,1,1,0,2
40,6,4,1,1,2,3,0,1
40,1,2,1,1,1,2,1,4
40,6,1,2,2,1,1,0,2
40,1,2,10,1,1,2,0,1
40,1,1,1,1,2,2,2,1
40,5,1,1,1,3,6,0,2
40,7,1,1,2,1,1,0,2
40,2,1,1,2,2,3,0,2
40,7,3,2,2,1,1,1,1
40,6,2,10,1,2,2,1,1
40,1,1,1,1,2,3,0,3
40,4,1,10,1,2,2,0,1
40,7,2,1,2,2,2,1,1
40,7,3,2,2,1,1,0,1
40,1,2,1,2,1,2,1,1
40,7,1,10,2,2,2,0,1
40,3,2,10,1,1,1,0,2
40,3,1,1,2,1,3,0,1
40,7,1,1,1,1,3,0,2
40,6,1,1,1,2,5,0,1
40,3,2,10,2,1,1,0,1
40,4,1,1,2,1,1,0,2
40,5,9,99,2,1,1,1,1
40,1,2,1,1,1,1,0,2
40,5,1,1,1,1,2,0,2
40,7,9,2,2,1,1,0,1
40,5,1,2,2,1,1,0,1
40,2,2,1,2,1,2,1,1
40,5,1,10,1,1,2,0,2
40,5,1,10,1,1,1,1,1
40,7,1,10,1,2,5,0,1
40,4,1,1,1,2,2,0,2
40,7,3,10,2,1,2,1,1
40,1,1,1,1,2,8,0,1
40,2,1,10,1,2,6,0,3
40,2,1,1,2,1,1,0,2
40,6,2,1,1,1,2,0,2
40,3,3,10,1,1,2,0,1
40,7,2,98,1,1,2,1,1
40,1,1,1,1,2,5,0,1
40,3,1,10,1,1,1,1,1
40,7,1,10,1,1,2,0,2
40,6,1,1,1,2,2,0,1
40,4,1,1,1,2,2,1,1
40,2,1,1,1,1,2,0,3
40,4,1,1,1,3,3,0,1
40,5,1,10,1,2,4,0,1
40,7,2,1,1,1,3,1,1
40,4,2,1,1,2,2,0,1
40,1,2,2,1,2,6,1,2
40,3,1,10,1,2,2,1,2
40,5,1,10,2,2,2,1,2
40,1,2,1,2,1,2,0,2
40,1,3,10,2,2,3,0,1
40,2,1,1,1,2,2,1,3
40,6,2,1,1,2,2,0,2
40,4,2,2,1,1,1,0,1
40,7,3,10,2,1,1,0,2
40,6,9,2,1,1,1,0,1
40,2,1,1,2,2,2,0,1
40,7,3,1,1,1,2,1,1
40,6,2,10,2,1,2,1,1
40,3,3,1,2,1,1,0,1
40,7,1,10,2,1,2,0,1
40,1,3,10,2,2,1,1,1
40,3,2,1,1,2,5,0,1
40,1,3,1,2,1,4,0,1
40,7,2,10,2,2,5,0,1
40,5,2,2,1,1,4,1,1
40,6,2,5,2,1,5,0,2
40,7,1,10,1,2,3,0,1
40,5,2,10,1,1,1,0,3
40,5,3,10,2,2,3,0,1
40,5,4,10,1,1,1,0,1
40,6,1,1,2,1,2,0,1
40,5,1,1,2,2,2,0,1
40,6,5,10,1,2,2,1,1
40,7,2,10,1,1,5,1,1
40,7,1,10,1,2,4,0,1
40,1,3,2,2,1,5,0,1
40,4,2,1,1,1,1,1,1
40,6,1,1,2,1,1,0,1
40,2,2,1,1,2,1,0,1
40,2,1,2,1,3,7,0,1
40,6,3,1,2,2,3,0,1
40,1,2,1,1,2,3,2,1
40,4,2,1,2,1,2,0,1
40,6,2,1,1,2,3,0,1
40,5,2,10,2,1,1,0,2
40,6,1,1,2,2,5,0,2
40,3,1,1,1,1,2,1,1
40,2,3,1,2,2,4,1,1
40,7,3,1,2,2,2,1,1
40,5,3,1,2,2,3,0,1
40,3,2,99,1,1,1,0,1
40,6,2,1,1,2,5,0,1
40,7,2,1,2,3,6,0,1
40,7,1,10,2,2,4,0,1
40,1,2,2,1,2,2,0,1
40,1,3,1,2,2,3,0,1
40,2,2,1,2,3,3,0,1
40,5,2,1,1,2,3,0,1
40,1,1,1,1,1,3,0,4
40,2,2,1,2,2,2,0,1
40,2,2,1,1,3,4,0,1
40,2,2,1,1,1,2,0,1
40,3,2,1,1,2,2,1,2
40,7,4,10,1,1,1,0,1
40,3,2,1,2,2,2,1,1
40,5,1,1,1,2,2,1,1
40,4,3,10,2,4,4,0,1
40,7,3,1,2,2,2,2,1
40,3,1,1,1,1,4,0,1
40,4,1,10,2,3,4,0,2
40,1,3,1,2,1,2,0,1
40,2,2,10,1,1,1,0,1
40,3,2,1,2,2,3,1,1
40,5,3,12,2,4,5,0,1
40,5,3,12,2,1,2,0,1
40,7,2,1,1,2,1,0,1
40,6,2,1,1,1,10,0,1
40,6,3,10,2,1,1,1,1
40,2,2,2,2,1,1,0,1
40,7,1,10,2,2,3,0,1
40,3,5,10,1,1,2,0,1
40,5,3,98,2,1,1,1,1
40,3,2,1,2,1,2,0,1
40,6,1,10,1,2,2,0,1
40,7,2,2,2,1,1,1,1
40,4,2,1,1,1,3,0,1
40,3,1,1,2,2,2,0,1
40,4,2,1,2,1,3,0,1
40,4,2,1,1,1,4,0,1
40,4,2,1,1,2,3,1,1
40,6,2,1,2,2,5,0,1
40,1,1,10,2,1,5,0,4
40,4,1,1,1,1,2,0,1
40,3,2,1,1,3,2,0,1
40,6,1,10,1,2,3,1,1
40,4,1,1,1,3,5,0,1
40,7,1,98,1,1,1,0,1
40,3,2,1,1,2,3,1,1
40,7,2,1,2,2,5,1,2
40,6,2,10,1,2,2,0,1
40,6,1,10,2,2,2,0,2
40,5,1,10,1,2,3,0,3
40,2,2,1,1,4,1,1,2
40,1,2,99,2,1,1,0,1
40,7,9,1,1,1,1,1,1
40,4,3,1,1,1,2,1,1
40,7,2,4,1,3,2,0,1
40,7,1,1,2,2,2,0,1
40,7,3,10,2,2,3,1,1
40,4,1,10,2,2,3,0,1
40,3,1,1,2,1,2,1,1
40,3,1,1,1,2,6,0,1
41,3,2,1,1,2,3,1,1
41,4,2,98,1,1,1,1,1
41,3,2,2,1,1,2,1,2
41,4,9,98,1,1,1,0,2
41,4,1,10,1,2,3,0,2
41,6,2,2,1,1,3,0,2
41,6,2,1,1,2,2,1,2
41,6,2,5,1,1,1,0,1
41,1,2,5,1,2,2,0,1
41,1,2,10,1,1,1,0,1
41,3,1,2,1,2,3,0,2
41,1,2,1,1,1,1,1,3
41,1,3,10,2,1,2,0,1
41,3,4,2,2,1,1,0,1
41,5,2,1,1,3,3,0,1
41,7,1,10,2,2,2,0,1
41,1,3,10,2,1,1,0,1
41,3,1,10,1,2,3,0,1
41,4,1,1,1,1,1,0,3
41,6,3,2,2,1,1,0,2
41,7,3,10,1,1,3,0,1
41,1,4,5,1,1,1,0,1
41,2,1,10,1,2,3,0,6
41,5,3,1,2,2,2,0,1
41,2,1,10,1,1,4,0,1
41,2,2,10,1,1,2,0,1
41,2,1,1,2,1,1,0,3
41,5,1,10,1,2,2,0,2
41,7,2,2,2,1,1,1,1
41,7,2,10,2,2,6,0,1
41,5,1,2,2,1,1,0,1
41,6,1,10,1,2,2,0,1
41,6,1,10,1,2,3,0,2
41,7,1,1,1,3,3,0,1
41,1,1,1,1,1,3,0,2
41,2,3,98,2,1,3,0,1
41,7,1,10,1,2,4,0,1
41,1,3,3,1,2,3,1,1
41,6,2,4,1,2,5,0,1
41,7,2,1,1,2,5,0,1
41,4,1,1,1,2,3,1,2
41,7,2,2,1,2,2,1,1
41,2,1,10,1,2,3,1,1
41,3,2,10,1,2,4,0,3
41,4,5,2,2,1,1,0,1
41,6,2,1,1,1,2,0,2
41,1,2,4,1,2,3,0,1
41,1,3,2,2,3,5,0,1
41,4,2,2,1,1,1,0,1
41,6,2,2,2,1,1,0,1
41,2,1,3,1,2,3,0,1
41,3,1,1,1,2,2,0,3
41,6,1,10,2,1,1,0,1
41,7,2,1,1,1,1,0,1
41,7,1,1,2,1,1,1,2
41,7,2,10,2,1,1,1,1
41,2,1,10,1,2,3,0,6
41,4,1,10,1,1,1,0,1
41,5,2,2,1,1,3,0,1
41,6,2,1,2,2,1,1,1
41,7,1,1,1,2,2,0,3
41,2,2,1,1,1,1,0,5
41,2,3,10,2,2,2,1,1
41,4,1,1,1,1,5,0,1
41,4,1,1,1,2,3,0,6
41,2,1,1,1,1,1,0,3
41,3,1,1,1,3,3,0,1
41,5,1,1,1,1,1,0,4
41,5,1,1,2,2,2,0,2
41,6,2,1,1,2,5,0,1
41,6,1,1,1,1,1,0,3
41,1,2,1,1,1,1,0,1
41,1,2,1,1,2,3,1,4
41,1,5,10,2,3,5,0,1
41,2,2,2,2,3,4,1,1
41,2,1,10,2,1,1,0,2
41,6,3,98,2,1,2,0,1
41,2,2,1,2,1,1,0,1
41,6,1,10,1,3,5,0,1
41,5,1,1,1,2,2,0,1
41,2,1,1,2,2,2,0,2
41,6,2,5,1,1,1,1,1
41,4,3,2,2,1,1,0,2
41,1,2,2,1,1,3,0,1
41,2,2,10,1,1,3,0,2
41,3,3,10,2,1,1,0,1
41,4,3,1,2,2,2,1,1
41,4,1,1,1,2,3,0,6
41,1,9,1,1,1,1,1,1
41,2,1,1,1,1,3,0,1
41,2,2,1,1,1,2,0,1
41,3,1,10,2,1,1,0,1
41,3,1,10,2,2,2,0,2
41,5,1,2,1,2,3,0,2
41,7,2,1,1,1,1,1,7
41,7,3,1,2,2,2,0,1
41,2,3,1,2,1,1,0,2
41,3,1,1,2,2,2,0,1
41,3,1,1,1,1,1,0,3
41,6,2,10,1,3,3,0,2
41,6,2,1,1,1,1,1,2
41,2,2,98,2,1,1,0,1
41,1,2,2,2,1,1,0,1
41,6,3,2,2,3,8,0,1
41,7,1,2,1,2,4,0,2
41,7,1,10,2,1,2,0,1
41,1,3,10,2,2,2,0,1
41,4,3,10,1,2,4,2,1
41,6,1,1,1,2,3,0,1
41,6,3,10,2,1,1,0,3
41,7,2,1,2,1,1,1,1
41,7,1,1,1,2,4,0,1
41,1,2,1,1,1,2,0,2
41,2,1,1,1,2,2,1,2
41,4,2,10,1,2,4,0,1
41,5,2,1,1,2,2,1,1
41,7,2,10,1,1,1,0,4
41,4,1,10,1,2,2,0,1
41,3,1,98,1,1,2,0,1
41,3,2,2,1,1,3,0,1
41,3,4,10,2,1,1,0,1
41,7,2,1,1,3,3,1,1
41,5,3,1,2,1,3,1,1
41,5,1,1,2,1,1,0,2
41,7,1,2,1,1,1,0,2
41,1,1,10,1,2,5,0,1
41,2,1,10,1,2,2,0,1
41,6,1,1,1,2,3,1,3
41,6,2,10,1,1,1,1,1
41,7,1,1,1,3,6,0,1
41,2,4,1,1,2,2,0,2
41,4,1,6,1,2,2,0,1
41,7,3,1,2,2,2,1,2
41,7,3,1,2,1,1,1,1
41,1,1,1,1,3,6,0,2
41,2,2,98,2,1,2,1,1
41,2,1,1,1,1,1,1,2
41,4,1,1,2,1,2,0,1
41,1,2,1,1,2,3,0,1
41,1,1,1,2,4,6,0,1
41,3,1,1,1,3,6,0,4
41,6,1,10,1,1,1,0,2
41,2,2,2,1,2,3,0,3
41,7,2,5,1,1,2,0,2
41,7,1,1,1,1,1,0,2
41,1,2,10,1,2,2,1,1
41,6,1,98,2,2,2,0,1
41,6,1,2,1,1,1,0,1
41,7,2,2,1,1,2,1,1
41,7,1,10,1,2,2,1,1
41,1,1,1,1,2,5,1,3
41,5,2,98,2,1,1,0,2
41,2,1,1,1,2,3,0,2
41,3,3,1,2,1,1,0,2
41,5,2,1,1,2,4,1,1
41,6,1,1,1,2,2,1,2
41,7,5,1,1,1,1,1,1
41,6,1,1,1,2,2,0,3
41,4,1,98,1,1,2,0,1
41,6,1,1,1,2,5,1,1
41,1,1,1,1,1,1,1,1
41,7,2,1,2,2,5,2,3
41,1,1,1,2,2,2,0,1
41,4,3,1,2,1,1,0,1
41,5,1,1,2,2,5,0,2
41,5,1,1,1,2,2,1,1
41,6,3,1,2,1,1,0,2
41,6,1,1,1,1,1,1,3
41,7,1,1,1,2,3,1,1
41,7,1,1,1,1,1,1,2
41,7,2,1,1,1,2,1,2
41,3,1,1,2,1,2,1,1
41,6,1,10,1,1,2,0,1
41,6,1,2,1,2,13,0,1
41,7,1,1,2,2,4,0,1
41,4,1,1,1,2,2,1,2
41,4,1,1,2,1,1,1,1
41,4,3,10,2,1,1,1,1
41,5,1,1,1,1,2,0,2
41,5,1,1,1,1,4,0,1
41,6,1,1,1,2,4,0,1
41,7,4,10,1,1,5,0,1
41,7,2,1,1,2,6,1,1
41,1,1,1,1,1,5,1,2
41,4,2,1,1,1,2,1,1
41,5,1,1,2,2,3,0,2
41,1,1,1,1,2,4,0,1
41,2,1,1,2,1,2,1,1
41,4,2,1,1,1,1,0,2
41,4,2,1,1,1,1,1,2
41,5,1,1,1,2,5,0,3
41,6,1,1,1,1,2,0,1
41,6,3,1,2,1,1,1,3
41,7,1,1,2,1,2,0,1
41,2,1,1,1,2,2,0,4
41,6,1,1,2,2,2,0,2
41,6,1,1,2,1,1,0,2
41,3,1,99,1,1,1,0,1
41,4,1,98,1,1,1,0,2
41,7,1,1,1,2,2,1,1
41,1,1,10,1,2,2,0,1
41,1,1,1,1,1,1,0,1
41,2,1,10,1,1,1,1,1
41,2,3,10,2,1,1,1,1
41,3,1,1,1,2,3,1,2
41,5,1,1,2,2,2,1,1
41,2,2,1,1,3,4,0,1
41,1,1,1,1,2,5,1,3
41,4,1,1,1,2,2,0,3
41,5,1,98,1,1,1,0,2
41,6,1,10,2,1,2,0,1
41,2,1,1,2,2,4,0,1
41,6,1,1,1,3,5,0,1
41,7,5,1,2,2,2,0,1
41,2,1,1,1,3,3,0,1
41,3,1,1,2,2,3,0,1
41,4,2,1,1,2,3,1,1
41,5,1,1,2,3,4,0,2
41,1,2,1,1,2,4,0,2
41,1,2,1,2,1,2,0,1
41,3,1,1,1,1,2,0,1
41,3,1,1,1,1,1,1,3
41,3,2,10,1,1,2,1,1
41,1,1,1,1,1,2,0,1
41,1,1,1,1,4,11,0,1
41,3,2,10,2,1,1,0,1
41,5,1,10,1,2,3,0,2
41,3,2,10,1,2,2,0,1
41,4,2,10,1,1,1,1,2
41,3,2,1,1,1,2,1,1
41,4,2,1,1,2,2,0,4
41,5,1,1,1,2,5,0,3
41,7,2,98,1,1,2,1,1
41,7,1,10,1,2,6,0,2
41,7,2,2,1,1,1,0,1
41,1,3,1,2,2,2,1,1
41,6,1,2,1,2,2,0,1
41,7,2,1,2,1,4,1,1
41,7,1,10,2,1,4,0,1
41,1,4,1,1,1,1,1,1
41,1,3,10,2,1,2,1,1
41,3,2,1,1,2,3,0,1
41,4,2,1,2,1,1,0,2
41,1,1,1,1,2,5,0,1
41,6,2,10,2,1,1,0,1
41,5,1,10,2,2,2,0,1
41,2,2,10,1,1,1,1,1
41,2,1,10,1,1,1,0,2
41,5,2,1,1,1,1,1,3
41,6,1,1,1,1,2,1,1
41,7,3,1,2,1,1,0,1
41,5,2,98,1,1,1,0,1
41,1,3,1,2,1,2,1,2
41,1,1,1,1,3,7,1,1
41,3,1,1,1,1,3,0,1
41,4,2,1,1,1,2,0,1
41,7,2,2,1,2,4,0,2
41,2,3,10,2,1,1,0,1
41,3,2,4,1,1,1,0,1
41,1,6,1,2,2,2,0,1
41,2,2,10,1,2,2,0,2
41,2,2,2,2,1,1,0,1
41,3,1,4,1,1,1,0,1
41,4,2,10,1,1,1,0,2
41,4,3,10,2,1,1,0,1
41,4,3,1,2,1,2,0,1
41,5,1,3,1,2,2,0,1
41,7,2,4,2,1,1,1,1
41,7,3,1,2,4,5,1,1
41,7,1,10,2,2,5,0,2
41,3,2,10,1,3,3,0,1
41,5,2,10,1,2,2,0,1
41,5,6,98,2,1,3,0,1
41,5,3,98,2,1,2,1,1
41,6,2,4,1,2,2,0,1
41,7,1,10,1,2,1,0,1
41,7,1,98,2,2,3,0,1
41,5,2,1,1,1,2,0,1
41,1,9,98,1,1,1,1,1
41,4,2,98,1,1,1,0,1
41,2,2,2,1,2,2,0,2
41,1,1,10,1,1,3,0,1
41,6,2,98,1,1,4,0,1
41,4,1,2,2,2,3,0,1
41,3,1,10,1,1,4,0,1
41,4,2,1,1,1,4,0,1
41,5,2,2,1,1,2,0,1
41,5,2,2,2,2,4,0,1
41,2,3,2,2,1,1,1,1
41,2,2,2,1,2,3,0,3
41,4,1,10,1,1,5,0,1
41,5,2,1,1,1,2,1,1
41,7,2,10,1,2,5,1,3
41,7,2,10,2,1,1,0,1
41,3,2,2,1,1,1,0,1
41,4,1,2,1,2,2,0,1
41,5,1,10,1,1,2,0,1
41,6,2,1,2,1,1,0,1
41,7,1,10,2,1,1,0,1
41,7,2,1,2,1,1,0,1
41,1,2,1,2,1,2,1,1
41,5,2,10,2,2,3,0,1
41,1,3,1,1,1,4,0,1
41,1,2,10,1,2,4,1,2
41,2,9,99,2,1,1,0,1
41,2,2,2,2,3,3,0,1
41,4,1,10,2,1,2,0,1
41,4,2,2,2,2,2,0,1
41,6,3,10,2,2,3,0,2
41,6,2,10,1,1,2,0,1
41,7,2,1,2,2,1,0,1
41,1,1,2,1,1,2,1,1
41,1,2,2,1,1,1,1,2
41,2,2,10,1,1,1,0,1
41,1,3,5,2,1,5,0,1
41,3,2,2,2,1,1,0,1
41,3,3,2,2,1,1,0,1
41,3,3,2,2,2,2,0,1
41,5,5,1,1,1,1,1,1
41,7,2,10,1,2,3,0,1
41,7,2,2,2,2,2,0,1
41,7,2,2,1,1,1,1,1
41,4,3,2,2,2,2,1,1
41,4,1,98,1,1,4,0,1
41,1,8,98,2,1,1,0,1
41,4,2,98,2,1,1,0,1
41,6,1,2,1,2,4,0,1
41,4,1,4,1,1,1,0,1
41,2,2,10,1,3,9,0,2
41,3,9,2,1,1,1,0,1
41,6,3,10,2,2,4,0,1
41,2,3,10,2,1,2,0,1
41,3,2,1,1,1,1,0,2
41,4,2,1,1,1,3,0,1
41,1,1,1,1,2,3,0,1
41,5,2,1,1,1,3,0,1
41,5,1,4,1,1,1,0,1
41,5,1,1,2,2,4,0,1
41,7,3,2,2,1,1,0,1
41,6,1,98,1,2,2,0,1
41,3,2,98,1,1,1,0,1
41,6,2,98,1,2,2,0,1
41,4,3,98,2,3,3,0,1
41,2,1,98,1,3,6,0,3
42,3,1,1,2,1,2,0,4
42,7,1,1,2,1,1,0,8
42,1,2,1,2,1,1,0,5
42,3,2,1,2,1,1,1,1
42,7,3,1,2,1,1,0,9
42,7,2,1,2,1,2,1,3
42,7,2,1,2,2,2,1,1
42,4,2,1,1,2,2,1,1
42,5,3,1,2,2,2,0,1
42,6,1,1,2,2,2,0,10
42,5,3,1,2,2,2,1,1
42,6,1,1,2,1,1,0,9
42,4,1,1,2,2,3,0,4
42,6,1,1,1,1,1,0,14
42,4,4,1,2,1,1,0,1
42,5,1,1,1,1,2,1,2
42,2,2,1,2,2,6,0,2
42,2,1,1,1,2,2,0,9
42,7,2,1,2,2,7,0,1
42,1,6,1,1,1,2,0,1
42,6,2,5,1,2,2,0,1
42,3,1,4,1,1,3,0,1
42,4,1,1,2,3,3,0,4
42,6,3,1,2,1,1,0,9
42,6,3,1,2,4,1,0,1
42,3,2,1,1,1,1,0,8
42,6,2,1,1,1,1,1,10
42,2,3,1,2,1,1,0,9
42,1,3,1,2,1,1,0,5
42,5,1,1,1,1,1,0,10
42,6,1,8,1,1,3,0,1
42,6,2,4,2,1,1,0,1
42,5,3,1,2,1,1,0,6
42,7,2,4,1,1,1,0,1
42,6,1,1,2,1,1,1,1
42,3,1,1,1,1,1,0,15
42,4,3,1,1,1,2,0,2
42,1,4,1,1,1,3,0,2
42,2,2,1,1,1,2,1,1
42,7,2,8,1,1,1,0,1
42,1,1,1,1,1,1,0,11
42,4,1,4,1,5,6,0,1
42,5,1,4,1,1,2,0,1
42,7,2,1,2,2,7,1,5
42,5,2,1,2,2,2,1,1
42,5,1,1,1,2,2,0,11
42,5,2,1,1,2,4,0,2
42,1,4,1,2,1,1,0,1
42,6,2,1,1,1,3,1,2
42,3,3,1,2,2,2,1,2
42,5,2,1,2,1,1,1,2
42,6,2,1,1,1,1,0,11
42,1,1,1,2,1,1,1,3
42,4,3,2,2,1,1,0,1
42,4,2,5,1,2,2,0,1
42,5,2,1,1,1,1,0,8
42,7,2,1,2,2,3,1,1
42,3,1,1,1,2,3,0,7
42,4,1,2,2,1,1,0,1
42,1,2,1,2,1,1,1,2
42,1,2,1,1,1,3,1,1
42,7,1,1,2,2,2,1,1
42,6,1,2,1,1,2,0,1
42,7,1,1,1,1,1,0,11
42,3,1,4,2,1,1,0,1
42,3,3,4,2,1,1,0,1
42,4,1,1,2,1,1,0,5
42,4,1,1,2,2,2,0,11
42,4,1,2,1,2,8,0,2
42,7,3,1,2,2,4,0,2
42,7,1,1,2,1,1,1,3
42,1,3,1,2,2,2,1,3
42,2,2,1,2,2,2,0,1
42,1,3,1,1,1,1,1,2
42,1,3,1,2,1,2,0,3
42,6,2,1,1,2,3,1,1
42,3,1,1,2,2,2,0,8
42,1,2,1,1,2,3,0,1
42,2,1,1,2,2,2,0,7
42,7,1,1,1,3,3,0,1
42,4,1,1,1,2,2,0,11
42,2,3,1,2,1,2,0,2
42,4,1,2,2,3,3,0,2
42,2,1,1,1,2,0,0,1
42,3,2,1,1,2,3,0,4
42,5,2,1,2,1,1,0,4
42,5,1,1,2,2,3,0,6
42,4,1,2,1,1,1,0,2
42,5,2,1,2,1,2,0,2
42,4,2,4,1,3,3,0,1
42,1,2,1,1,1,1,1,11
42,6,1,1,2,1,2,0,4
42,3,1,1,2,1,1,0,8
42,7,3,1,1,1,1,1,2
42,7,2,1,1,1,4,0,3
42,3,1,4,1,1,5,0,1
42,3,2,2,1,1,1,0,3
42,3,1,2,1,1,1,0,2
42,2,3,2,2,1,1,0,2
42,7,2,1,2,1,1,1,4
42,1,2,1,1,1,2,1,2
42,2,1,1,1,1,1,1,3
42,2,2,1,1,1,1,0,7
42,2,1,1,2,2,3,1,2
42,3,1,4,1,2,6,0,1
42,7,5,1,1,2,3,0,1
42,7,3,1,1,1,4,0,1
42,4,1,1,1,2,3,0,7
42,7,1,1,2,2,1,0,1
42,7,2,5,2,2,5,1,1
42,2,1,1,2,1,1,0,8
42,6,2,5,2,1,1,0,1
42,1,2,1,1,3,3,0,2
42,4,3,1,2,1,1,1,1
42,4,5,1,2,2,2,1,2
42,6,1,1,1,1,2,1,2
42,4,1,1,2,2,6,0,5
42,2,2,1,2,1,1,0,4
42,2,3,2,2,2,5,0,1
42,3,1,1,2,3,4,0,4
42,4,1,1,2,5,6,0,1
42,7,3,1,2,3,3,1,1
42,6,1,1,2,3,1,0,2
42,1,1,1,2,3,5,0,1
42,7,3,1,2,1,1,1,3
42,1,1,1,1,1,1,1,4
42,1,3,1,2,1,2,1,1
42,7,2,1,2,1,1,0,2
42,7,1,1,2,2,3,0,4
42,1,5,1,1,1,1,1,2
42,7,2,1,1,1,1,1,9
42,5,2,1,2,3,3,0,1
42,5,5,2,1,2,2,1,1
42,4,2,1,1,1,2,0,2
42,3,1,1,1,1,1,1,2
42,3,4,1,2,2,5,0,1
42,4,1,1,2,1,1,1,2
42,6,1,1,1,1,2,0,4
42,3,3,1,2,1,1,0,4
42,4,3,1,2,1,1,0,3
42,4,1,1,1,1,1,1,2
42,1,1,1,2,1,1,0,7
42,1,3,4,2,4,4,0,1
42,3,6,4,2,2,3,0,1
42,6,3,1,2,2,5,0,1
42,7,4,1,2,1,1,0,1
42,5,3,1,2,1,2,0,2
42,4,1,1,1,1,1,0,14
42,5,1,1,2,1,1,0,14
42,4,1,1,2,1,2,0,1
42,2,3,1,2,2,5,0,1
42,3,2,1,1,1,1,1,2
42,7,1,1,1,1,3,0,4
42,2,2,4,1,1,6,0,1
42,1,1,1,1,1,2,0,6
42,6,1,2,1,1,1,0,1
42,6,3,1,2,2,3,0,2
42,5,2,1,1,1,2,0,2
42,1,5,2,1,1,1,1,1
42,2,5,1,1,1,1,0,1
42,6,3,1,2,1,4,0,2
42,4,1,1,2,2,2,1,1
42,1,3,1,2,1,1,1,3
42,7,1,1,1,1,2,0,5
42,2,1,1,2,2,1,0,1
42,5,2,5,2,2,5,1,3
42,2,2,2,2,1,1,0,1
42,3,1,1,2,1,1,1,1
42,7,2,1,1,2,2,0,1
42,7,1,2,2,2,4,1,1
42,2,1,1,2,3,4,0,2
42,5,3,1,2,3,2,0,1
42,4,1,1,1,2,3,1,1
42,6,1,1,1,2,3,0,5
42,7,1,1,1,2,5,0,2
42,6,1,1,2,1,3,0,1
42,2,1,1,1,1,1,0,10
42,2,2,1,1,2,2,0,2
42,1,3,1,2,1,5,1,1
42,7,2,1,1,1,2,1,7
42,1,2,1,1,1,2,0,4
42,2,1,2,2,2,3,0,1
42,3,1,1,1,2,2,0,11
42,6,1,1,1,1,1,1,3
42,3,3,2,1,2,2,1,1
42,3,1,2,2,2,2,0,1
42,7,5,2,1,2,2,0,1
42,3,1,2,2,3,4,1,1
42,1,1,1,2,2,2,0,5
42,1,1,1,2,2,5,0,1
42,2,1,1,2,2,3,0,6
42,2,1,1,1,2,1,0,1
42,4,2,1,1,1,1,0,6
42,3,1,1,1,1,2,0,2
42,2,1,1,1,2,2,1,3
42,7,1,1,1,1,5,0,2
42,4,3,1,2,2,2,0,1
42,6,1,2,1,1,1,1,2
42,5,2,1,1,1,1,1,5
42,4,1,1,1,1,5,0,2
42,1,2,2,1,1,1,1,2
42,7,2,1,1,1,2,1,7
42,5,1,1,2,2,2,0,4
42,2,1,2,1,1,1,0,1
42,6,1,1,1,1,3,1,1
42,6,3,1,2,2,2,0,3
42,2,3,1,2,1,2,1,1
42,4,3,2,2,2,1,1,1
42,5,1,1,1,2,3,0,5
42,2,2,2,1,2,1,1,1
42,6,3,1,1,1,1,1,3
42,2,1,2,1,2,2,0,2
42,6,3,2,2,2,2,0,1
42,5,1,2,2,2,4,0,1
42,3,2,1,1,1,3,1,1
42,6,2,1,2,4,5,1,1
42,7,1,2,2,1,1,0,1
42,5,2,1,1,1,5,1,3
42,4,2,1,2,1,1,0,4
42,7,3,2,2,1,1,1,1
42,1,1,1,2,2,3,0,5
42,7,1,1,2,2,2,0,4
42,3,2,1,1,1,3,0,2
42,2,1,1,2,3,3,0,2
42,7,2,1,1,1,2,0,5
42,3,2,1,1,2,3,1,1
42,4,1,1,1,2,2,1,1
42,2,1,1,1,4,7,0,3
42,5,3,1,2,3,3,0,1
42,2,1,1,1,1,2,1,1
42,4,1,2,1,3,5,0,2
42,6,5,1,1,1,3,0,1
42,7,2,1,1,2,9,1,3
